-995.0,0.0
-965.0,0.0
-935.0,0.0
-906.0,0.0
-875.0,0.0
-845.0,0.0
-815.0,0.0
-786.0,0.0
-755.0,0.0
-725.0,0.176904761905
-695.0,0.0493529411765
-666.0,-0.0211818181818
-635.0,0.32
-606.0,4.91927777778
-575.0,19.8601052632
-545.0,8.8729047619
-515.0,5.5335
-485.0,3.3269047619
-455.0,4.51185
-425.0,3.59642857143
-395.0,0.0
-365.0,0.00865
-336.0,0.00347619047619
-305.0,0.00181818181818
-275.0,0.0
-246.0,1.80386363636
-215.0,4.46854166667
-185.0,4.46077272727
-155.0,4.45172
-125.0,4.4456
-95.0,4.43161904762
-65.0,4.40735
-36.0,4.39165
-5.0,4.3595
25.0,4.3408
55.0,4.3317826087
85.0,4.35166666667
114.0,4.3601
145.0,4.349
175.0,4.3515
204.0,4.34833333333
235.0,4.3409047619
265.0,4.34780952381
295.0,4.3449047619
325.0,4.34635
355.0,4.33523809524
384.0,4.33315
415.0,4.32919047619
445.0,4.34013636364
475.0,4.35335
504.0,4.3476
535.0,4.34747619048
565.0,4.35495
594.0,4.34942857143
625.0,4.34163636364
655.0,4.35295454545
684.0,4.34917391304
715.0,4.34213636364
745.0,4.34480952381
775.0,4.3545
805.0,4.3449
834.0,4.33661904762
865.0,4.35828571429
895.0,4.34280952381
925.0,4.36028571429
955.0,4.35314285714
985.0,4.34504761905
1015.0,4.35076190476
1045.0,4.35690909091
1075.0,4.35152380952
1104.0,4.34713636364
1135.0,4.36070833333
1165.0,4.36870833333
1195.0,4.35185
1224.0,4.35476190476
1255.0,4.35561904762
1285.0,4.36533333333
1315.0,4.35076190476
1345.0,4.3459047619
1374.0,4.34195238095
1405.0,4.35252
1435.0,4.35039130435
1464.0,4.3517826087
1495.0,4.35719047619
1525.0,4.35704761905
1555.0,4.3552
1585.0,4.35261904762
1615.0,4.34908333333
1645.0,4.34904166667
1675.0,4.35504761905
1704.0,4.3529047619
1735.0,4.34742857143
1765.0,4.35754545455
1795.0,4.34758333333
1824.0,5.21990909091
1855.0,12.8388333333
1885.0,12.83425
1914.0,12.8803809524
1944.0,12.912952381
1975.0,12.9293461538
2005.0,12.947
2035.0,12.9328095238
2065.0,12.93045
2095.0,12.9476190476
2125.0,12.9671428571
2155.0,12.979
2185.0,12.9960909091
2214.0,12.9934285714
2245.0,13.0038571429
2275.0,12.9763809524
2305.0,12.9996666667
2335.0,13.02755
2364.0,13.0055714286
2395.0,13.014952381
2424.0,13.0019166667
2455.0,12.9981428571
2485.0,13.0085238095
2515.0,12.9855
2544.0,13.01704
2575.0,13.0157727273
2604.0,13.0158
2635.0,13.0312272727
2665.0,13.0316666667
2694.0,13.0281
2725.0,13.022952381
2755.0,12.9895238095
2784.0,12.9949
2815.0,13.0105238095
2845.0,13.0368
2875.0,13.0258636364
2905.0,12.9967727273
2935.0,13.0050416667
2965.0,13.026375
2995.0,13.0325
3025.0,13.0419
3054.0,13.0530909091
3085.0,13.0206521739
3115.0,13.0345238095
3145.0,13.005
3173.0,12.9978125
