25.0,2.75122727273
55.0,2.74446153846
85.0,2.7574
114.0,2.76536
145.0,2.7605
175.0,2.75672
204.0,2.7554
235.0,2.751
265.0,2.75372
295.0,2.75176923077
325.0,2.75476
355.0,2.74716
384.0,2.7466
415.0,2.74219230769
445.0,2.74980769231
475.0,2.75796
504.0,2.757625
535.0,2.75776923077
565.0,2.75812
594.0,2.75552
625.0,2.75357692308
655.0,2.76068
684.0,2.76156
715.0,2.75607692308
745.0,2.75376
775.0,2.76153846154
805.0,2.75644
834.0,2.7488
865.0,2.76623076923
895.0,2.75244
925.0,2.76692307692
955.0,2.75816
985.0,2.75123076923
1015.0,2.75768
1045.0,2.76515384615
1075.0,2.75968
1104.0,2.75968
1135.0,2.76496153846
1165.0,2.77248
1195.0,2.7608
1224.0,2.76304
1255.0,2.76188461538
1285.0,2.77156
1315.0,2.76257692308
1345.0,2.76008
1374.0,2.75992
1405.0,2.76419230769
1435.0,2.76252
1464.0,2.76316
1495.0,2.76234615385
1525.0,2.76208
1555.0,2.7692
1585.0,2.76346153846
1615.0,2.76073076923
1645.0,2.75832
1675.0,2.76524
1704.0,2.7646
1735.0,2.75896153846
1765.0,2.76676
1795.0,2.75903846154
1824.0,3.44524
1855.0,8.13034615385
1885.0,8.12488
1914.0,8.15796
1944.0,8.17356
1975.0,8.18653846154
2005.0,8.19948
2035.0,8.1874
2065.0,8.1882
2095.0,8.19669230769
2125.0,8.21164
2155.0,8.21834615385
2185.0,8.22992
2214.0,8.2254
2245.0,8.23273076923
2275.0,8.21576
2305.0,8.23126923077
2335.0,8.24268
2364.0,8.23816
2395.0,8.24292307692
2424.0,8.23092
2455.0,8.22903846154
2485.0,8.2364
2515.0,8.22256
2544.0,8.23848
2575.0,8.23961538462
2604.0,8.24004
2635.0,8.2455
2665.0,8.2446
2694.0,8.243
2725.0,8.23661538462
2755.0,8.21764
2784.0,8.21912
2815.0,8.23246153846
2845.0,8.2474
2875.0,8.24488461538
2905.0,8.22468
2935.0,8.22944
2965.0,8.24284615385
2995.0,8.25084
3025.0,8.24808
3054.0,8.25992
3085.0,8.24253846154
3115.0,8.24976923077
3145.0,8.23884
3173.0,8.23195
3204.0,8.25931578947
3235.0,8.24805263158
3265.0,8.23129411765
3294.0,11.258875
3324.0,12.045
3355.0,12.158
3385.0,12.0696363636
3415.0,12.1034545455
3445.0,12.073
3468.0,12.106625
3505.0,12.017125
3535.0,12.0985
3565.0,12.0435238095
3594.0,12.0953181818
3624.0,12.0727619048
3655.0,12.0858333333
3685.0,12.1066875
3715.0,12.07995
3745.0,12.0525789474
3774.0,12.1483125
3805.0,12.022875
3835.0,12.0785333333
3864.0,12.0692
3895.0,12.0665555556
3925.0,12.0632
3954.0,12.0660526316
3985.0,12.0553888889
4015.0,12.0758125
4045.0,12.0785625
4075.0,12.0828125
4105.0,12.0819375
4135.0,12.0791176471
4163.0,12.1092941176
4195.0,12.0921578947
4225.0,12.0858421053
4255.0,12.084
4285.0,12.1279444444
4315.0,12.1025882353
4344.0,12.103875
4375.0,12.0815294118
4405.0,12.0895263158
4435.0,12.1051052632
4465.0,12.0863636364
4495.0,12.0568636364
4525.0,12.0791363636
4555.0,12.1165454545
4585.0,12.1215
4615.0,12.0801111111
4645.0,12.0878235294
4675.0,12.0498235294
4704.0,12.0568823529
4734.0,12.0573
4764.0,12.0820869565
4795.0,12.0964782609
4825.0,14.8650952381
4855.0,15.3686818182
4885.0,15.4198181818
4915.0,15.31925
4945.0,15.3666470588
4974.0,15.3674705882
4998.0,15.3857142857
5035.0,15.35175
5065.0,15.36756
5094.0,15.35196
5125.0,15.3521153846
5155.0,15.36476
5185.0,15.37148
5214.0,15.33236
5245.0,15.3322692308
5275.0,15.34164
5304.0,15.36932
5335.0,15.3899230769
5365.0,15.3948
5395.0,15.3691923077
5425.0,15.33484
5455.0,15.33788
5485.0,15.3449230769
5515.0,15.33384
5545.0,15.34192
5575.0,15.3978846154
5605.0,15.39228
5635.0,15.36732
5665.0,15.3949615385
5695.0,15.3948
5724.0,15.3644
5754.0,15.3318
5785.0,15.2165769231
5815.0,15.08448
5845.0,15.1302692308
5875.0,15.0708
5905.0,15.11912
5935.0,15.1334230769
5965.0,15.0559615385
5995.0,15.0798
6024.0,15.1404
6055.0,15.0887307692
6085.0,15.0218
6115.0,15.04532
6144.0,15.12604
6175.0,15.0343846154
6205.0,15.08564
6235.0,15.0664
6265.0,15.0971923077
6295.0,15.09424
6325.0,15.05304
6355.0,15.03592
6385.0,14.9301923077
6415.0,15.00476
6445.0,15.06688
6475.0,15.0473846154
6505.0,14.99116
6535.0,14.954
6565.0,14.9416
6595.0,15.0722
6625.0,15.0053846154
6655.0,14.98052
6685.0,14.9566538462
6714.0,14.98732
6744.0,14.94688
6775.0,14.9604230769
6805.0,15.01676
6835.0,15.0278846154
6865.0,15.02036
6895.0,14.97664
6924.0,15.0628
6955.0,14.9803461538
6985.0,14.99784
7014.0,14.91756
7045.0,16.6646923077
7075.0,17.253
7105.0,17.22744
7135.0,17.2066153846
7165.0,17.28132
7195.0,17.3066923077
7225.0,17.22284
7254.0,17.28
7285.0,17.2804615385
7315.0,17.22028
7344.0,17.29956
7375.0,17.2478461538
7405.0,17.13936
7435.0,17.1622
7465.0,17.2068461538
7495.0,17.26708
7525.0,17.22836
7554.0,17.11448
7585.0,17.1075384615
7615.0,17.19616
7645.0,17.2888846154
7675.0,17.1738
7705.0,17.2063076923
7735.0,17.28708
7765.0,17.25932
7794.0,17.23556
7825.0,17.1922307692
7855.0,17.21216
7885.0,17.19436
7915.0,17.1742692308
7945.0,17.2026
7975.0,17.18316
8004.0,17.26616
8035.0,17.1697692308
8065.0,17.28068
8095.0,17.15456
8125.0,17.2885769231
8155.0,17.24528
8184.0,17.21784
8215.0,17.1866538462
8245.0,17.15424
8275.0,17.1722692308
8305.0,17.234
8335.0,17.2143461538
8365.0,17.24116
8395.0,17.17944
8425.0,17.1504615385
8455.0,17.3060769231
8485.0,17.21144
8515.0,17.1985384615
8544.0,17.27552
8575.0,17.1968846154
8605.0,17.2168
8634.0,17.10068
8665.0,17.1895
8694.0,17.13048
8725.0,17.205
8754.0,17.20764
8785.0,17.1513846154
8815.0,17.12012
8844.0,17.16376
8875.0,17.2646153846
8905.0,17.16516
8935.0,17.1944615385
8965.0,17.14004
8994.0,17.10268
9025.0,18.3352692308
9055.0,19.0144230769
9085.0,19.02708
9115.0,19.02412
9145.0,19.0086538462
9175.0,19.0207692308
9204.0,18.9566
9235.0,19.0144444444
9265.0,18.9921153846
9295.0,19.0894
9325.0,18.8877692308
9355.0,18.96424
9385.0,19.0521923077
9415.0,19.0649230769
9445.0,18.99936
9475.0,19.0843846154
9504.0,19.03232
9535.0,19.1561538462
9565.0,19.0183846154
9595.0,18.9997307692
9625.0,18.9855384615
9654.0,19.11212
9685.0,19.2334074074
9715.0,19.2026923077
9745.0,19.0749230769
9775.0,19.0670384615
9805.0,18.9463846154
9835.0,19.11788
9865.0,19.1562307692
9894.0,19.12512
9925.0,18.9775769231
9955.0,19.01748
9985.0,19.08512
10014.0,19.015
10045.0,19.0610384615
10075.0,19.0753846154
10104.0,19.1759230769
10135.0,19.0340384615
10165.0,19.0951923077
10195.0,19.00604
10225.0,19.0754230769
10255.0,19.0363846154
10285.0,19.1312
10314.0,19.1915384615
10345.0,19.0310769231
10375.0,19.0951153846
10404.0,19.07672
10435.0,19.1954230769
10464.0,19.05832
10495.0,19.0755769231
10525.0,19.02624
10555.0,19.0731538462
