Title = "_x7.9_ Hydrograph"
variables="Time","Surface","Porous media","Total"
zone t="_x7.9_"
  0.100000000E-004  0.000000000E+000  0.564506435E-013  0.564506435E-013
  0.229217180E-004  0.000000000E+000  0.619239791E-012  0.619239791E-012
  0.487651539E-004  0.000000000E+000  0.347283038E-011  0.347283038E-011
  0.100452026E-003  0.000000000E+000  0.169137126E-010  0.169137126E-010
  0.203825770E-003  0.000000000E+000  0.751119577E-010  0.751119577E-010
  0.410573257E-003  0.000000000E+000  0.259268902E-009  0.259268902E-009
  0.824068232E-003  0.000000000E+000  0.381139864E-009  0.381139864E-009
  0.165105818E-002  0.000000000E+000 -0.436281312E-018 -0.436281312E-018
  0.330503808E-002  0.000000000E+000 -0.483453112E-017 -0.483453112E-017
  0.661299788E-002  0.000000000E+000 -0.374332467E-016 -0.374332467E-016
  0.132289175E-001  0.000000000E+000 -0.861548926E-016 -0.861548926E-016
  0.264607567E-001  0.000000000E+000 -0.111302063E-015 -0.111302063E-015
  0.529244351E-001  0.000000000E+000 -0.132080694E-015 -0.132080694E-015
  0.105851792E+000  0.000000000E+000 -0.148844713E-015 -0.148844713E-015
  0.211706506E+000  0.000000000E+000 -0.166301057E-015 -0.166301057E-015
  0.423415933E+000  0.000000000E+000 -0.185183201E-015 -0.185183201E-015
  0.846834787E+000  0.000000000E+000 -0.205794595E-015 -0.205794595E-015
  0.169367250E+001  0.000000000E+000 -0.228286891E-015 -0.228286891E-015
  0.289393167E+001  0.000000000E+000 -0.246188540E-015 -0.246188540E-015
  0.445063180E+001  0.000000000E+000 -0.261338397E-015 -0.261338397E-015
  0.639010731E+001  0.000000000E+000 -0.274731107E-015 -0.274731107E-015
  0.876575611E+001  0.000000000E+000 -0.286976396E-015 -0.286976396E-015
  0.116581236E+002  0.000000000E+000 -0.298465731E-015 -0.298465731E-015
  0.151806649E+002  0.000000000E+000 -0.309470322E-015 -0.309470322E-015
  0.194898323E+002  0.000000000E+000 -0.320191365E-015 -0.320191365E-015
  0.247969402E+002  0.000000000E+000 -0.330781447E-015 -0.330781447E-015
  0.313994420E+002  0.000000000E+000 -0.341376953E-015 -0.341376953E-015
  0.395316316E+002  0.000000000E+000 -0.351912226E-015 -0.351912226E-015
  0.494966337E+002  0.000000000E+000 -0.362374101E-015 -0.362374101E-015
  0.615967736E+002  0.000000000E+000 -0.372720656E-015 -0.372720656E-015
  0.762328442E+002  0.000000000E+000 -0.382960021E-015 -0.382960021E-015
  0.938518939E+002  0.000000000E+000 -0.393092307E-015 -0.393092307E-015
  0.115018532E+003  0.000000000E+000 -0.403138466E-015 -0.403138466E-015
  0.140337656E+003  0.000000000E+000 -0.413099181E-015 -0.413099181E-015
  0.168607251E+003  0.000000000E+000 -0.422510597E-015 -0.422510597E-015
  0.199800655E+003  0.000000000E+000 -0.431401535E-015 -0.431401535E-015
  0.234146891E+003  0.000000000E+000 -0.439856167E-015 -0.439856167E-015
  0.271979222E+003  0.000000000E+000 -0.447955289E-015 -0.447955289E-015
  0.313972401E+003  0.000000000E+000 -0.455807503E-015 -0.455807503E-015
  0.361062193E+003  0.000000000E+000 -0.463517066E-015 -0.463517066E-015
  0.414620661E+003  0.000000000E+000 -0.471196404E-015 -0.471196404E-015
  0.476113514E+003  0.000000000E+000 -0.478915868E-015 -0.478915868E-015
  0.548253254E+003  0.000000000E+000 -0.486814236E-015 -0.486814236E-015
  0.634154781E+003  0.000000000E+000 -0.494980863E-015 -0.494980863E-015
  0.739002236E+003  0.000000000E+000 -0.503567424E-015 -0.503567424E-015
  0.870066657E+003  0.000000000E+000 -0.512720324E-015 -0.512720324E-015
  0.103791838E+004  0.000000000E+000 -0.522591572E-015 -0.522591572E-015
  0.125943183E+004  0.000000000E+000 -0.533382611E-015 -0.533382611E-015
  0.156104626E+004  0.000000000E+000 -0.547763253E-015 -0.547763253E-015
  0.198421156E+004  0.000000000E+000 -0.563660047E-015 -0.563660047E-015
  0.259195812E+004  0.000000000E+000 -0.583661607E-015 -0.583661607E-015
  0.349104276E+004  0.000000000E+000 -0.606709465E-015 -0.606709465E-015
  0.487205626E+004  0.000000000E+000 -0.637433910E-015 -0.637433910E-015
  0.709279411E+004  0.000000000E+000 -0.682228041E-015 -0.682228041E-015
  0.109047395E+005  0.000000000E+000 -0.746990127E-015 -0.746990127E-015
  0.178500716E+005  0.000000000E+000 -0.848121056E-015 -0.848121056E-015
  0.270456014E+005  0.000000000E+000 -0.981410997E-015 -0.981410997E-015
  0.380771961E+005  0.000000000E+000 -0.114726857E-014 -0.114726857E-014
  0.520036179E+005  0.000000000E+000 -0.134333729E-014 -0.134333729E-014
  0.718583752E+005  0.000000000E+000 -0.152717701E-014 -0.152717701E-014
  0.102625301E+006  0.000000000E+000 -0.161442730E-014 -0.161442730E-014
  0.164159152E+006  0.000000000E+000 -0.163444956E-014 -0.163444956E-014
  0.287226853E+006  0.000000000E+000 -0.163634274E-014 -0.163634274E-014
  0.533362257E+006  0.000000000E+000 -0.163643011E-014 -0.163643011E-014
  0.102563306E+007  0.000000000E+000 -0.163642921E-014 -0.163642921E-014
  0.201017468E+007  0.000000000E+000 -0.163642589E-014 -0.163642589E-014
  0.301017468E+007  0.000000000E+000 -0.163642261E-014 -0.163642261E-014
  0.401017468E+007  0.000000000E+000 -0.163641933E-014 -0.163641933E-014
  0.501017468E+007  0.000000000E+000 -0.163641605E-014 -0.163641605E-014
  0.601017468E+007  0.000000000E+000 -0.163641277E-014 -0.163641277E-014
  0.689308734E+007  0.000000000E+000 -0.163640950E-014 -0.163640950E-014
  0.777600000E+007  0.000000000E+000 -0.163640622E-014 -0.163640622E-014
  0.777600000E+007  0.000000000E+000 -0.163639084E-014 -0.163639084E-014
  0.777600000E+007  0.000000000E+000 -0.163638061E-014 -0.163638061E-014
