 Title = "Transient newton iteration summary"
VARIABLES = "Time", "Absolute error", "Residual error", "Number of iterations", "Time step", "Number of solver iterations"
 zone t="flume_new"
  7.776001404E+006  1.602247307E-003  1.404785588E-007         2  8.070029911E-002         5
  7.776001503E+006  9.898619129E-004  1.152263651E-007         3  9.935417648E-002         9
  7.776001589E+006  8.795916355E-004  5.035290607E-008         3  8.532194266E-002         8
  7.776001664E+006  6.512660617E-004  4.740741902E-007         3  7.542493505E-002         7
  7.776001737E+006  4.645380706E-004  1.133597555E-007         3  7.311626472E-002         6
  7.776001812E+006  3.567631235E-004  1.050089748E-008         3  7.439379207E-002         6
  7.776001889E+006  1.490440560E-002  5.971909753E-007         1  7.750142782E-002         2
  7.776001970E+006  1.356903735E-002  5.558745479E-007         1  8.064739167E-002         2
  7.776002057E+006  1.338987395E-002  6.109950764E-007         1  8.727998753E-002         2
  7.776002152E+006  1.301029416E-002  6.761359273E-007         1  9.543989535E-002         2
  7.776002258E+006  1.252609189E-002  7.487242722E-007         1  1.054783128E-001         2
  7.776002376E+006  1.629057822E-003  8.609452947E-007         2  1.182519493E-001         4
  7.776002509E+006  1.386380596E-005  9.874561764E-007         6  1.326209580E-001        12
  7.776002664E+006  1.842350852E-005  9.890263032E-007         4  1.551541790E-001         9
  7.776002840E+006  1.101866551E-003  9.756482939E-007         3  1.763661308E-001         9
  7.776002996E+006  7.878700231E-004  6.011054994E-007         3  1.552700753E-001         9
  7.776003120E+006  2.950960102E-004  2.681177545E-007         3  1.248463048E-001         8
  7.776003230E+006  1.743006958E-004  1.215970707E-007         3  1.092812291E-001         8
  7.776003330E+006  2.245051192E-002  9.652661193E-007         1  1.002600597E-001         3
  7.776003418E+006  1.881815179E-002  7.980423862E-007         1  8.822695444E-002         2
  7.776003507E+006  1.780202034E-002  6.633747078E-007         1  8.884489837E-002         2
  7.776003597E+006  1.627366154E-002  5.031237166E-007         1  8.947182517E-002         2
  7.776003688E+006  1.486479931E-002  3.548100528E-007         1  9.144043550E-002         2
  7.776003783E+006  1.364225364E-002  4.454678221E-007         1  9.480778255E-002         2
  7.776003883E+006  1.263967534E-002  5.404083981E-007         1  9.991264768E-002         2
  7.776003990E+006  1.185960444E-002  6.512356887E-007         1  1.073274776E-001         2
  7.776004108E+006  1.134958129E-002  7.810584762E-007         1  1.180639562E-001         3
  7.776004242E+006  1.238570455E-002  9.375252358E-007         1  1.340600464E-001         3
  7.776004393E+006  2.479264790E-003  4.545311432E-008         2  1.503940475E-001         6
  7.776004540E+006  1.421072999E-002  9.808064860E-007         1  1.476806664E-001         3
  7.776004664E+006  1.275724533E-002  7.172976937E-007         1  1.242977663E-001         3
  7.776004786E+006  1.299472827E-002  8.015478636E-007         1  1.219893946E-001         3
  7.776004905E+006  1.261180615E-002  8.967595410E-007         1  1.189090366E-001         3
  7.776005023E+006  8.655771151E-005  1.431561429E-007         3  1.177151112E-001         8
  7.776005143E+006  3.593934558E-004  4.316536632E-007         3  1.195887595E-001         8
  7.776005265E+006  5.652153989E-004  6.268047242E-007         3  1.222724423E-001         7
  7.776005393E+006  1.649797163E-010  3.234134296E-011        13  1.279366259E-001        21
  7.776005529E+006  2.319453853E-010  3.229854339E-011        13  1.356190259E-001        19
  7.776005676E+006  1.769484705E-003  8.492930859E-007         2  1.479373724E-001         5
  7.776005842E+006  2.931387251E-004  3.518671650E-009         3  1.657771572E-001         6
  7.776006035E+006  7.850213025E-004  4.364467826E-008         3  1.930347046E-001         6
  7.776006213E+006  2.176613573E-002  7.373658690E-007         1  1.780617961E-001         2
  7.776006372E+006  1.470570570E-002  4.822326293E-007         1  1.581968633E-001         2
  7.776006534E+006  1.278909968E-002  8.422209110E-007         1  1.629420188E-001         2
  7.776006702E+006  1.060849105E-005  9.768386924E-007         4  1.675508834E-001         9
  7.776006883E+006  8.990510357E-006  8.867171896E-007         5  1.805351704E-001        12
  7.776007073E+006  1.434698406E-004  8.685818569E-007         3  1.901212252E-001         9
  7.776007278E+006  2.695862745E-003  9.553274243E-007         2  2.049128393E-001         6
  7.776007460E+006  1.786828557E-004  4.935157989E-007         3  1.826949463E-001         9
  7.776007621E+006  2.957404321E-004  2.420403480E-007         3  1.608782134E-001         9
  7.776007769E+006  2.250131224E-002  8.343883028E-007         1  1.479388058E-001         3
  7.776007901E+006  1.800104878E-002  7.572099470E-007         1  1.317875993E-001         3
  7.776008035E+006  1.666891854E-002  6.847075318E-007         1  1.341336346E-001         3
  7.776008172E+006  1.513559123E-002  5.817618337E-007         1  1.371486293E-001         3
  7.776008315E+006  1.383178138E-002  4.718004367E-007         1  1.427754235E-001         3
  7.776008466E+006  1.276002747E-002  3.645791274E-007         1  1.513480611E-001         3
  7.776008630E+006  1.191685810E-002  3.842324531E-007         1  1.636701614E-001         3
  7.776008811E+006  1.129438401E-002  4.755833922E-007         1  1.811195037E-001         3
  7.776009017E+006  1.322615570E-002  5.724492669E-007         1  2.061459281E-001         3
  7.776009222E+006  1.436257210E-002  5.317634909E-007         1  2.052015308E-001         3
  7.776009414E+006  1.389442877E-002  4.284044698E-007         1  1.917599056E-001         3
  7.776009599E+006  1.337891242E-002  3.418075118E-007         1  1.848413774E-001         3
  7.776009780E+006  1.268281941E-002  2.582757717E-007         1  1.808538319E-001         3
  7.776009960E+006  1.193426167E-002  2.139703227E-007         1  1.796632381E-001         3
  7.776010141E+006  1.120685716E-002  2.645167467E-007         1  1.810892330E-001         3
  7.776010326E+006  1.054644511E-002  3.209414065E-007         1  1.852881208E-001         3
  7.776010519E+006  9.983684345E-003  3.819535568E-007         1  1.927593603E-001         3
  7.776010723E+006  1.152591897E-002  5.048325318E-007         1  2.044724430E-001         3
  7.776010945E+006  1.410317919E-002  7.241565136E-007         1  2.221886243E-001         3
  7.776011183E+006  2.240073698E-004  3.572049755E-007         3  2.371941127E-001         8
  7.776011414E+006  5.028135670E-004  7.052134327E-007         3  2.313916326E-001         7
  7.776011625E+006  6.995853105E-011  3.337757373E-011        16  2.107429277E-001        24
  7.776011822E+006  1.501194583E-003  4.732845275E-007         2  1.975714947E-001         5
  7.776012015E+006  8.455941677E-005  1.873616267E-009         3  1.923390900E-001         6
  7.776012209E+006  1.158841243E-002  3.459995858E-007         1  1.947450210E-001         2
  7.776012413E+006  1.092555775E-002  4.148580487E-007         1  2.034477420E-001         3
  7.776012637E+006  1.191599692E-002  4.487588174E-007         1  2.240900945E-001         3
  7.776012891E+006  1.623603485E-002  6.995037530E-007         1  2.537509179E-001         3
  7.776013187E+006  4.100367490E-004  9.717720221E-007         3  2.963049280E-001         9
  7.776013505E+006  1.667629285E-005  9.601883690E-007         5  3.183943762E-001        15
  7.776013805E+006  3.047353919E-004  8.670078741E-007         3  2.997417426E-001         9
  7.776014062E+006  3.623021922E-004  5.742716844E-007         3  2.571846472E-001         9
  7.776014289E+006  3.663152119E-004  3.248240053E-007         3  2.262944985E-001         9
  7.776014499E+006  2.048368763E-002  7.346312607E-007         1  2.107868033E-001         3
  7.776014691E+006  1.607742618E-002  7.037600847E-007         1  1.920718028E-001         3
  7.776014890E+006  1.477990497E-002  6.676824869E-007         1  1.987731836E-001         3
  7.776015098E+006  1.346532365E-002  6.029024639E-007         1  2.075914383E-001         3
  7.776015319E+006  1.243247367E-002  5.273280782E-007         1  2.217152907E-001         3
  7.776015561E+006  1.162252700E-002  4.498678589E-007         1  2.419972204E-001         3
  7.776015832E+006  1.548275440E-002  3.754436402E-007         1  2.707032423E-001         3
  7.776016127E+006  1.763171754E-002  3.436764073E-007         1  2.952769342E-001         3
  7.776016399E+006  1.444695762E-002  2.719587006E-007         1  2.711501109E-001         3
  7.776016661E+006  1.314588512E-002  2.155402186E-007         1  2.620723785E-001         3
  7.776016919E+006  1.223874146E-002  1.597881608E-007         1  2.579606108E-001         3
  7.776017177E+006  1.140669134E-002  1.397948325E-007         1  2.586679879E-001         3
  7.776017441E+006  1.066882873E-002  1.810861893E-007         1  2.638290918E-001         3
  7.776017715E+006  1.003705401E-002  2.263044145E-007         1  2.736401551E-001         3
  7.776018004E+006  9.521035706E-003  2.731225331E-007         1  2.888862331E-001         3
  7.776018315E+006  1.152984047E-002  3.180933759E-007         1  3.111467239E-001         3
  7.776018632E+006  1.304258840E-002  3.188590822E-007         1  3.170381260E-001         3
  7.776018924E+006  1.246571914E-002  2.579352036E-007         1  2.919150077E-001         3
  7.776019203E+006  1.193235400E-002  2.884715785E-007         1  2.791778490E-001         3
  7.776019474E+006  1.127641803E-002  4.291746959E-007         1  2.715439612E-001         3
  7.776019743E+006  1.181527342E-002  6.344109492E-007         1  2.688421741E-001         3
  7.776020014E+006  1.190783095E-002  9.436313106E-007         1  2.708555785E-001         3
  7.776020292E+006  3.163341071E-004  3.508402156E-007         3  2.781274237E-001         7
  7.776020579E+006  1.384618159E-003  5.987671431E-007         2  2.867436941E-001         5
  7.776020884E+006  1.413094370E-004  4.702019188E-009         3  3.050808862E-001         7
  7.776021214E+006  1.219187004E-002  3.909827423E-007         1  3.299218606E-001         3
  7.776021500E+006  1.125992742E-002  2.542733856E-007         1  2.860436241E-001         3
  7.776021791E+006  1.166832987E-002  2.900132046E-007         1  2.905798680E-001         3
  7.776022088E+006  1.156362382E-002  5.209515250E-007         1  2.974241035E-001         3
  7.776022400E+006  1.216688467E-002  8.350228242E-007         1  3.115928727E-001         3
  7.776022733E+006  1.129607678E-004  9.722423753E-007         3  3.335448841E-001         9
  7.776023102E+006  1.757207347E-005  9.408003081E-007         4  3.690228940E-001        13
  7.776023476E+006  4.677001907E-004  7.937555096E-007         3  3.735425549E-001        10
  7.776023797E+006  3.637632196E-004  5.145491275E-007         3  3.207718107E-001         9
  7.776024095E+006  1.818552189E-002  8.022617906E-007         1  2.986128354E-001         3
  7.776024370E+006  1.422791156E-002  7.696598713E-007         1  2.745490991E-001         3
  7.776024658E+006  1.319313823E-002  7.366505726E-007         1  2.887025742E-001         3
  7.776024966E+006  1.215872713E-002  6.811152924E-007         1  3.073219623E-001         3
  7.776025302E+006  1.182240763E-002  6.173859615E-007         1  3.359067765E-001         3
  7.776025678E+006  1.384759079E-002  5.522851260E-007         1  3.761875503E-001         3
  7.776026075E+006  1.472860314E-002  4.761747977E-007         1  3.975117704E-001         3
  7.776026448E+006  1.300842584E-002  3.866930765E-007         1  3.722353574E-001         3
  7.776026813E+006  1.304069168E-002  3.177067483E-007         1  3.649929701E-001         3
  7.776027179E+006  1.318815420E-002  2.628075448E-007         1  3.660917897E-001         3
  7.776027554E+006  1.282612091E-002  2.220869577E-007         1  3.751495379E-001         3
  7.776027946E+006  1.225638800E-002  1.927918335E-007         1  3.921224715E-001         3
  7.776028364E+006  1.190685555E-002  1.763313262E-007         1  4.182430361E-001         3
  7.776028811E+006  1.361379326E-002  1.955127423E-007         1  4.471705975E-001         3
  7.776029221E+006  1.293406834E-002  1.568397078E-007         1  4.094838365E-001         3
  7.776029614E+006  1.282356767E-002  1.256062419E-007         1  3.935282667E-001         3
  7.776030001E+006  1.207864699E-002  1.314951719E-007         1  3.861562203E-001         3
  7.776030387E+006  1.121491213E-002  1.369753763E-007         1  3.867632718E-001         3
  7.776030782E+006  1.052042419E-002  1.605987849E-007         1  3.949886709E-001         3
  7.776031194E+006  1.284427698E-002  1.913613992E-007         1  4.116094042E-001         3
  7.776031633E+006  1.453040807E-002  2.838566031E-007         1  4.387770182E-001         3
  7.776032046E+006  1.278933608E-002  4.851454737E-007         1  4.128405353E-001         3
  7.776032436E+006  1.142372877E-002  7.658012448E-007         1  3.900968765E-001         3
  7.776032814E+006  2.731122696E-004  2.654049295E-007         3  3.788033746E-001         7
  7.776033197E+006  1.201314731E-003  4.858999353E-007         2  3.824025085E-001         6
  7.776033578E+006  1.603376001E-003  9.940355684E-008         2  3.808525795E-001         6
  7.776033975E+006  9.808114998E-003  2.733145565E-007         1  3.969812455E-001         3
  7.776034414E+006  1.037866250E-002  2.604612402E-007         1  4.393595274E-001         3
  7.776034850E+006  1.205475783E-002  2.666660193E-007         1  4.358000465E-001         3
  7.776035273E+006  1.210814904E-002  4.825034688E-007         1  4.227556679E-001         3
  7.776035698E+006  1.280897211E-002  7.519786857E-007         1  4.251280541E-001         3
  7.776036136E+006  1.472633423E-004  8.648002949E-007         3  4.379018172E-001         9
  7.776036610E+006  2.458660175E-004  9.478357271E-007         3  4.743742089E-001         9
  7.776037093E+006  3.118047641E-004  8.147305738E-007         3  4.826090539E-001         9
  7.776037531E+006  2.349228630E-004  5.507065834E-007         3  4.380253326E-001         9
  7.776037957E+006  1.373123824E-002  7.351757566E-007         1  4.261527264E-001         3
  7.776038371E+006  1.136747471E-002  7.191949612E-007         1  4.146658137E-001         3
  7.776038827E+006  1.087509745E-002  7.010889838E-007         1  4.559238574E-001         4
  7.776039337E+006  1.252092507E-002  6.690889416E-007         1  5.095782464E-001         4
  7.776039887E+006  1.299917755E-002  6.180210981E-007         1  5.504267876E-001         4
  7.776040418E+006  1.158461427E-002  5.405282998E-007         1  5.307194740E-001         4
  7.776040945E+006  1.359209498E-002  4.618186320E-007         1  5.272047835E-001         4
  7.776041485E+006  1.417709777E-002  3.938355731E-007         1  5.393292637E-001         4
  7.776042050E+006  1.481432681E-002  3.401868755E-007         1  5.658335490E-001         4
  7.776042658E+006  1.733573028E-002  3.020348007E-007         1  6.079721320E-001         4
  7.776043257E+006  1.568502296E-002  2.642219017E-007         1  5.990717286E-001         4
  7.776043830E+006  1.296271109E-002  2.264395245E-007         1  5.722297860E-001         3
  7.776044396E+006  1.236902262E-002  1.957644968E-007         1  5.661472588E-001         3
  7.776044970E+006  1.240549430E-002  1.726521013E-007         1  5.742587368E-001         3
  7.776045566E+006  1.310682177E-002  1.549293622E-007         1  5.963106383E-001         3
  7.776046201E+006  1.402000191E-002  1.498334700E-007         1  6.341004438E-001         4
  7.776046788E+006  1.288078038E-002  1.285014478E-007         1  5.874936906E-001         4
  7.776047354E+006  1.310536016E-002  1.138591919E-007         1  5.658264304E-001         4
  7.776047913E+006  1.282827518E-002  1.078553767E-007         1  5.592878225E-001         4
  7.776048479E+006  1.390095644E-002  1.064487574E-007         1  5.662519342E-001         4
  7.776049066E+006  1.421922366E-002  2.133812321E-007         1  5.870051063E-001         4
  7.776049682E+006  1.371351647E-002  4.060649916E-007         1  6.157314267E-001         4
  7.776050249E+006  1.123543569E-002  6.980438012E-007         1  5.666517161E-001         4
  7.776050797E+006  2.411420968E-004  2.049708873E-007         3  5.483419420E-001        10
  7.776051353E+006  1.021206718E-004  4.003878490E-008         3  5.556771479E-001        10
  7.776051910E+006  1.100944316E-004  1.585721098E-009         3  5.567261199E-001        10
  7.776052493E+006  1.229647030E-002  1.617580052E-007         1  5.837333182E-001         4
  7.776053110E+006  1.290914926E-002  1.654269671E-007         1  6.163954518E-001         4
  7.776053693E+006  1.171296723E-002  3.167343430E-007         1  5.828533487E-001         4
  7.776054275E+006  1.274559676E-002  5.233060408E-007         1  5.827712354E-001         4
  7.776054874E+006  1.328801851E-002  7.604554611E-007         1  5.990404932E-001         4
  7.776055507E+006  2.018267275E-004  8.393559778E-007         3  6.329430056E-001        10
  7.776056207E+006  3.002963733E-004  8.626293380E-007         3  6.992819282E-001        10
  7.776056869E+006  2.237401196E-004  6.896201334E-007         3  6.620564418E-001        10
  7.776057526E+006  1.256122450E-002  8.261143939E-007         1  6.577995262E-001         4
  7.776058190E+006  1.248349588E-002  8.159283274E-007         1  6.633896466E-001         4
  7.776058890E+006  1.461172507E-002  7.873291374E-007         1  7.004402166E-001         4
  7.776059620E+006  1.477044296E-002  7.360342010E-007         1  7.302391418E-001         4
  7.776060400E+006  1.528440212E-002  6.746205545E-007         1  7.793031257E-001         4
  7.776061226E+006  1.680183634E-002  6.079759364E-007         1  8.259745319E-001         4
  7.776062098E+006  1.933597360E-002  5.418051226E-007         1  8.726907529E-001         4
  7.776062939E+006  1.683104237E-002  4.687149527E-007         1  8.403371167E-001         4
  7.776063785E+006  1.639815534E-002  4.046127426E-007         1  8.463749183E-001         4
  7.776064653E+006  1.621954374E-002  3.541781579E-007         1  8.681965769E-001         4
  7.776065563E+006  1.843575889E-002  3.182222521E-007         1  9.097938841E-001         4
  7.776066492E+006  1.700428168E-002  2.896533652E-007         1  9.285355110E-001         4
  7.776067382E+006  1.579926862E-002  2.581700474E-007         1  8.902927977E-001         4
  7.776068271E+006  1.682774480E-002  2.325310683E-007         1  8.888048583E-001         4
  7.776069184E+006  1.809178007E-002  2.136207256E-007         1  9.135728505E-001         4
  7.776070110E+006  1.674968279E-002  1.931276330E-007         1  9.255210025E-001         4
  7.776070987E+006  1.540229890E-002  1.571472516E-007         1  8.771824715E-001         4
  7.776071853E+006  1.627072345E-002  1.158030972E-007         1  8.664435991E-001         4
  7.776072734E+006  1.612467264E-002  1.183537838E-007         1  8.805330927E-001         4
  7.776073654E+006  1.506829641E-002  1.226651209E-007         1  9.203794209E-001         4
  7.776074520E+006  1.383792981E-002  1.730897666E-007         1  8.651489375E-001         4
  7.776075362E+006  1.383428976E-002  3.539601413E-007         1  8.422750013E-001         4
  7.776076208E+006  1.490235325E-002  6.299416888E-007         1  8.456662323E-001         4
  7.776077082E+006  2.615726345E-004  1.487502378E-007         3  8.742485056E-001        12
  7.776078012E+006  3.259889249E-004  4.718913089E-009         3  9.302018392E-001        11
  7.776078884E+006  1.406995670E-002  4.122118312E-007         1  8.723672963E-001         4
  7.776079705E+006  1.386627078E-002  1.050023681E-007         1  8.207417127E-001         4
  7.776080562E+006  1.398394211E-002  2.014382067E-007         1  8.571861843E-001         4
  7.776081484E+006  1.352873138E-002  3.785036407E-007         1  9.212722377E-001         4
  7.776082416E+006  1.448581203E-002  5.834885780E-007         1  9.328856625E-001         4
  7.776083323E+006  1.410571257E-002  7.744877496E-007         1  9.067259991E-001         4
