Title =  "./properties/material_sand.mprops/sand"
 # Van Genuchten function parameters:
# Residual water saturation                                  5.000000E-02
# Alpha (power index)                                         12.0500    
# Beta (power index)                                          5.67000    
# Gamma (computed)                                           0.823633    
# Pore connectivity                                          0.500000    
# Minimum relative permeability                              1.000000E-03
#  Table minimum pressure                                    -1000.00    
#  Table maximum s-k slope                                    100.000    
#  Table smoothness factor                                   1.000000E-07
variables="Pressure","Saturation"
zone t="Pressure - Saturation"
# unsaturated tables
# pressure-saturation
 -8.678436279296875E-002  0.530342063395077     
 -8.583068847656250E-002  0.544306623013496     
 -8.487701416015625E-002  0.558425890505809     
 -8.392333984375000E-002  0.572677272061678     
 -8.201599121093750E-002  0.601477966270058     
 -8.010864257812500E-002  0.630497452109444     
 -7.820129394531250E-002  0.659504900300019     
 -7.629394531250000E-002  0.688256120269457     
 -7.534027099609375E-002  0.702457527002922     
 -7.438659667968750E-002  0.716501147626381     
 -7.343292236328125E-002  0.730356237334709     
 -7.247924804687500E-002  0.743992784140442     
 -7.152557373046875E-002  0.757381786782758     
 -7.057189941406250E-002  0.770495523037625     
 -6.961822509765625E-002  0.783307803156617     
 -6.866455078125000E-002  0.795794203467374     
 -6.771087646484375E-002  0.807932275641107     
 -6.675720214843750E-002  0.819701727754016     
 -6.580352783203125E-002  0.831084574014362     
 -6.484985351562500E-002  0.842065250863684     
 -6.389617919921875E-002  0.852630698053567     
 -6.294250488281250E-002  0.862770404211083     
 -6.198883056640625E-002  0.872476417299251     
 -6.103515625000000E-002  0.881743321219297     
 -6.008148193359375E-002  0.890568180558820     
 -5.912780761718750E-002  0.898950456140133     
 -5.817413330078125E-002  0.906891894548452     
 -5.722045898437500E-002  0.914396395210126     
 -5.626678466796875E-002  0.921469858843596     
 -5.531311035156250E-002  0.928120021223659     
 -5.435943603515625E-002  0.934356276192062     
 -5.340576171875000E-002  0.940189491728054     
 -5.245208740234375E-002  0.945631822678074     
 -5.149841308593750E-002  0.950696523453146     
 -5.054473876953125E-002  0.955397763655145     
 -4.959106445312500E-002  0.959750449208133     
 -4.863739013671875E-002  0.963770051166204     
 -4.768371582031250E-002  0.967472443960816     
 -4.673004150390625E-002  0.970873754451945     
 -4.577636718750000E-002  0.973990222769708     
 -4.482269287109375E-002  0.976838075584761     
 -4.386901855468750E-002  0.979433412132713     
 -4.291534423828125E-002  0.981792103043562     
 -4.196166992187500E-002  0.983929701793418     
 -4.100799560546875E-002  0.985861368402264     
 -4.005432128906250E-002  0.987601804846868     
 -3.910064697265625E-002  0.989165201539553     
 -3.814697265625000E-002  0.990565194138231     
 -3.719329833984375E-002  0.991814829897176     
 -3.623962402343750E-002  0.992926542737538     
 -3.528594970703125E-002  0.993912136207791     
 -3.433227539062500E-002  0.994782773513207     
 -3.242492675781250E-002  0.996220614047254     
 -3.051757812500000E-002  0.997316554521861     
 -2.861022949218750E-002  0.998137114218148     
 -2.670288085937500E-002  0.998739333961649     
 -2.479553222656250E-002  0.999171424994803     
 -2.288818359375000E-002  0.999473517806478     
 -2.098083496093750E-002  0.999678466432625     
 -1.907348632812500E-002  0.999812674139955     
 -1.525878906250000E-002  0.999947132835294     
 -1.144409179687500E-002  0.999989653227426     
 -7.629394531250000E-003  0.999998961582077     
  0.000000000000000E+000   1.00000000000000     
# end ! pressure-saturation
