Title = "_x5.9_ Hydrograph"
variables="Time","Surface","Porous media","Total"
zone t="_x5.9_"
  0.100000000E-004  0.000000000E+000 -0.400010985E-024 -0.400010985E-024
  0.229217180E-004  0.000000000E+000 -0.400010991E-024 -0.400010991E-024
  0.487651539E-004  0.000000000E+000 -0.400011067E-024 -0.400011067E-024
  0.100452026E-003  0.000000000E+000 -0.400011125E-024 -0.400011125E-024
  0.203825770E-003  0.000000000E+000 -0.408521579E-024 -0.408521579E-024
  0.410573257E-003  0.000000000E+000 -0.231828102E-022 -0.231828102E-022
  0.824068232E-003  0.000000000E+000 -0.489816220E-020 -0.489816220E-020
  0.165105818E-002  0.000000000E+000 -0.384028688E-018 -0.384028688E-018
  0.330503808E-002  0.000000000E+000 -0.410456296E-017 -0.410456296E-017
  0.661299788E-002  0.000000000E+000 -0.324141512E-016 -0.324141512E-016
  0.132289175E-001  0.000000000E+000 -0.846785218E-016 -0.846785218E-016
  0.264607567E-001  0.000000000E+000 -0.111205800E-015 -0.111205800E-015
  0.529244351E-001  0.000000000E+000 -0.131768086E-015 -0.131768086E-015
  0.105851792E+000  0.000000000E+000 -0.148493932E-015 -0.148493932E-015
  0.211706506E+000  0.000000000E+000 -0.165918668E-015 -0.165918668E-015
  0.423415933E+000  0.000000000E+000 -0.184764809E-015 -0.184764809E-015
  0.846834787E+000  0.000000000E+000 -0.205335298E-015 -0.205335298E-015
  0.169367250E+001  0.000000000E+000 -0.227783427E-015 -0.227783427E-015
  0.289393167E+001  0.000000000E+000 -0.245649436E-015 -0.245649436E-015
  0.445063180E+001  0.000000000E+000 -0.260769659E-015 -0.260769659E-015
  0.639010731E+001  0.000000000E+000 -0.274136807E-015 -0.274136807E-015
  0.876575611E+001  0.000000000E+000 -0.286359324E-015 -0.286359324E-015
  0.116581236E+002  0.000000000E+000 -0.297827813E-015 -0.297827813E-015
  0.151806649E+002  0.000000000E+000 -0.308812866E-015 -0.308812866E-015
  0.194898323E+002  0.000000000E+000 -0.319515201E-015 -0.319515201E-015
  0.247969402E+002  0.000000000E+000 -0.330087024E-015 -0.330087024E-015
  0.313994420E+002  0.000000000E+000 -0.340664374E-015 -0.340664374E-015
  0.395316316E+002  0.000000000E+000 -0.351181596E-015 -0.351181596E-015
  0.494966337E+002  0.000000000E+000 -0.361625468E-015 -0.361625468E-015
  0.615967736E+002  0.000000000E+000 -0.371954095E-015 -0.371954095E-015
  0.762328442E+002  0.000000000E+000 -0.382175567E-015 -0.382175567E-015
  0.938518939E+002  0.000000000E+000 -0.392289996E-015 -0.392289996E-015
  0.115018532E+003  0.000000000E+000 -0.402318303E-015 -0.402318303E-015
  0.140337656E+003  0.000000000E+000 -0.412261185E-015 -0.412261185E-015
  0.168607251E+003  0.000000000E+000 -0.421655694E-015 -0.421655694E-015
